# x, y
2.766601443290710449e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.573875308036804199e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.588309049606323242e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.644671082496643066e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.261228501796722412e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.837009787559509277e-01 0.000000000000000000e+00 0.000000000000000000e+00
8.099586963653564453e-01 0.000000000000000000e+00 0.000000000000000000e+00
9.142981767654418945e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.971259355545043945e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.376753449440002441e-01 0.000000000000000000e+00 0.000000000000000000e+00
9.837540984153747559e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.669520378112792969e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.041131496429443359e-01 0.000000000000000000e+00 0.000000000000000000e+00
8.482522368431091309e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.201523780822753906e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.167216129601001740e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.407142221927642822e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.305501490831375122e-02 0.000000000000000000e+00 0.000000000000000000e+00
4.565048515796661377e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.676962375640869141e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.288680553436279297e-01 0.000000000000000000e+00 0.000000000000000000e+00
9.214917421340942383e-01 0.000000000000000000e+00 0.000000000000000000e+00
9.573165178298950195e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.515612781047821045e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.000531911849975586e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.540703177452087402e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.043198227882385254e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.996086061000823975e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.141663417220115662e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.063515186309814453e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.798544287681579590e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.664582937955856323e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.441511154174804688e-01 0.000000000000000000e+00 0.000000000000000000e+00
8.875699043273925781e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.441728651523590088e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.411645174026489258e-01 0.000000000000000000e+00 0.000000000000000000e+00
9.835432469844818115e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.942473173141479492e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.413754224777221680e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.939491420984268188e-02 0.000000000000000000e+00 0.000000000000000000e+00
5.181233882904052734e-01 0.000000000000000000e+00 0.000000000000000000e+00
8.680590987205505371e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.241808295249938965e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.957361340522766113e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.123744845390319824e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.663598060607910156e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.476521790027618408e-01 0.000000000000000000e+00 0.000000000000000000e+00
9.473810195922851562e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.872334718704223633e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.464898794889450073e-02 0.000000000000000000e+00 0.000000000000000000e+00
3.957114517688751221e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.047253400087356567e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.270522475242614746e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.158977240324020386e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.654260933399200439e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.703180819749832153e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.916621804237365723e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.764932096004486084e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.281511873006820679e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.776010394096374512e-01 0.000000000000000000e+00 0.000000000000000000e+00
8.351272940635681152e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.179756641387939453e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 6.708474159240722656e-01 0.000000000000000000e+00
3.747694492340087891e-01 1.000000000000000000e+00 0.000000000000000000e+00
2.295017242431640625e-01 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 5.570372343063354492e-01 0.000000000000000000e+00
4.121103286743164062e-01 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 5.249941349029541016e-02 0.000000000000000000e+00
1.000000000000000000e+00 2.883900403976440430e-01 0.000000000000000000e+00
3.128316402435302734e-01 1.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.031455039978027344e-01 0.000000000000000000e+00
8.891701698303222656e-02 1.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.564187049865722656e-02 0.000000000000000000e+00
1.510231494903564453e-01 1.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.037132740020751953e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.820735931396484375e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.591696739196777344e-01 0.000000000000000000e+00
